,Year,Cause,Age_Range,ISO_Code,Sex,Deaths,Age_and_Sex_Population,Country
2677,2018,Intentional self-harm,45-49,CHL,Female,30,,Chile
2678,2018,Intentional self-harm,5- 9,CHL,Female,0,,Chile
2679,2018,Intentional self-harm,50-54,CHL,Female,22,,Chile
2680,2018,Intentional self-harm,55-59,CHL,Female,30,,Chile
2681,2018,Intentional self-harm,60-64,CHL,Female,8,,Chile
2682,2018,Intentional self-harm,65-69,CHL,Female,12,,Chile
2683,2018,Intentional self-harm,70-74,CHL,Female,8,,Chile
2684,2018,Intentional self-harm,75-79,CHL,Female,1,,Chile
2685,2018,Intentional self-harm,80-84,CHL,Female,1,,Chile
2686,2018,Intentional self-harm,85-89,CHL,Female,1,,Chile
2687,2018,Intentional self-harm,90-94,CHL,Female,0,,Chile
2688,2018,Intentional self-harm,95+,CHL,Female,2,,Chile
2689,2018,Intentional self-harm,10- 14,CHL,Male,8,,Chile
2690,2018,Intentional self-harm,15-19,CHL,Male,67,,Chile
2691,2018,Intentional self-harm,20-24,CHL,Male,133,,Chile
2692,2018,Intentional self-harm,25-29,CHL,Male,168,,Chile
2693,2018,Intentional self-harm,30-34,CHL,Male,159,,Chile
2694,2018,Intentional self-harm,35-39,CHL,Male,144,,Chile
2695,2018,Intentional self-harm,40-44,CHL,Male,130,,Chile
2696,2018,Intentional self-harm,45-49,CHL,Male,145,,Chile
2697,2018,Intentional self-harm,5- 9,CHL,Male,0,,Chile
2698,2018,Intentional self-harm,50-54,CHL,Male,140,,Chile
2699,2018,Intentional self-harm,55-59,CHL,Male,106,,Chile
2700,2018,Intentional self-harm,60-64,CHL,Male,98,,Chile
2701,2018,Intentional self-harm,65-69,CHL,Male,61,,Chile
2702,2018,Intentional self-harm,70-74,CHL,Male,49,,Chile
2703,2018,Intentional self-harm,75-79,CHL,Male,47,,Chile
2704,2018,Intentional self-harm,80-84,CHL,Male,31,,Chile
2705,2018,Intentional self-harm,85-89,CHL,Male,17,,Chile
2706,2018,Intentional self-harm,90-94,CHL,Male,4,,Chile
2707,2018,Intentional self-harm,95+,CHL,Male,0,,Chile
2708,2018,Mental and behavioural disorders due to psychoactive substance use,10- 14,CHL,Female,0,,Chile
2709,2018,Mental and behavioural disorders due to psychoactive substance use,15-19,CHL,Female,0,,Chile
2710,2018,Mental and behavioural disorders due to psychoactive substance use,20-24,CHL,Female,0,,Chile
2711,2018,Mental and behavioural disorders due to psychoactive substance use,25-29,CHL,Female,0,,Chile
2712,2018,Mental and behavioural disorders due to psychoactive substance use,30-34,CHL,Female,0,,Chile
2713,2018,Mental and behavioural disorders due to psychoactive substance use,35-39,CHL,Female,2,,Chile
2714,2018,Mental and behavioural disorders due to psychoactive substance use,40-44,CHL,Female,2,,Chile
2715,2018,Mental and behavioural disorders due to psychoactive substance use,45-49,CHL,Female,1,,Chile
2716,2018,Mental and behavioural disorders due to psychoactive substance use,5- 9,CHL,Female,0,,Chile
2717,2018,Mental and behavioural disorders due to psychoactive substance use,50-54,CHL,Female,3,,Chile
2718,2018,Mental and behavioural disorders due to psychoactive substance use,55-59,CHL,Female,1,,Chile
2719,2018,Mental and behavioural disorders due to psychoactive substance use,60-64,CHL,Female,0,,Chile
2720,2018,Mental and behavioural disorders due to psychoactive substance use,65-69,CHL,Female,1,,Chile
2721,2018,Mental and behavioural disorders due to psychoactive substance use,70-74,CHL,Female,0,,Chile
2722,2018,Mental and behavioural disorders due to psychoactive substance use,75-79,CHL,Female,3,,Chile
2723,2018,Mental and behavioural disorders due to psychoactive substance use,80-84,CHL,Female,0,,Chile
2724,2018,Mental and behavioural disorders due to psychoactive substance use,85-89,CHL,Female,1,,Chile
2725,2018,Mental and behavioural disorders due to psychoactive substance use,90-94,CHL,Female,0,,Chile
2726,2018,Mental and behavioural disorders due to psychoactive substance use,95+,CHL,Female,0,,Chile
2727,2018,Mental and behavioural disorders due to psychoactive substance use,10- 14,CHL,Male,0,,Chile
2728,2018,Mental and behavioural disorders due to psychoactive substance use,15-19,CHL,Male,0,,Chile
2729,2018,Mental and behavioural disorders due to psychoactive substance use,20-24,CHL,Male,0,,Chile
2730,2018,Mental and behavioural disorders due to psychoactive substance use,25-29,CHL,Male,1,,Chile
2731,2018,Mental and behavioural disorders due to psychoactive substance use,30-34,CHL,Male,5,,Chile
2732,2018,Mental and behavioural disorders due to psychoactive substance use,35-39,CHL,Male,10,,Chile
2733,2018,Mental and behavioural disorders due to psychoactive substance use,40-44,CHL,Male,3,,Chile
2734,2018,Mental and behavioural disorders due to psychoactive substance use,45-49,CHL,Male,11,,Chile
2735,2018,Mental and behavioural disorders due to psychoactive substance use,5- 9,CHL,Male,0,,Chile
2736,2018,Mental and behavioural disorders due to psychoactive substance use,50-54,CHL,Male,18,,Chile
2737,2018,Mental and behavioural disorders due to psychoactive substance use,55-59,CHL,Male,18,,Chile
2738,2018,Mental and behavioural disorders due to psychoactive substance use,60-64,CHL,Male,27,,Chile
2739,2018,Mental and behavioural disorders due to psychoactive substance use,65-69,CHL,Male,12,,Chile
2740,2018,Mental and behavioural disorders due to psychoactive substance use,70-74,CHL,Male,14,,Chile
2741,2018,Mental and behavioural disorders due to psychoactive substance use,75-79,CHL,Male,9,,Chile
2742,2018,Mental and behavioural disorders due to psychoactive substance use,80-84,CHL,Male,6,,Chile
2743,2018,Mental and behavioural disorders due to psychoactive substance use,85-89,CHL,Male,2,,Chile
2744,2018,Mental and behavioural disorders due to psychoactive substance use,90-94,CHL,Male,1,,Chile
2745,2018,Mental and behavioural disorders due to psychoactive substance use,95+,CHL,Male,0,,Chile
2746,2019,Intentional self-harm,10- 14,CHL,Female,7,,Chile
2747,2019,Intentional self-harm,15-19,CHL,Female,18,,Chile
2748,2019,Intentional self-harm,20-24,CHL,Female,36,,Chile
2749,2019,Intentional self-harm,25-29,CHL,Female,44,,Chile
2750,2019,Intentional self-harm,30-34,CHL,Female,36,,Chile
2751,2019,Intentional self-harm,35-39,CHL,Female,38,,Chile
2752,2019,Intentional self-harm,40-44,CHL,Female,36,,Chile
2753,2019,Intentional self-harm,45-49,CHL,Female,34,,Chile
2754,2019,Intentional self-harm,5- 9,CHL,Female,0,,Chile
2755,2019,Intentional self-harm,50-54,CHL,Female,26,,Chile
2756,2019,Intentional self-harm,55-59,CHL,Female,35,,Chile
2757,2019,Intentional self-harm,60-64,CHL,Female,15,,Chile
2758,2019,Intentional self-harm,65-69,CHL,Female,18,,Chile
2759,2019,Intentional self-harm,70-74,CHL,Female,9,,Chile
2760,2019,Intentional self-harm,75-79,CHL,Female,6,,Chile
2761,2019,Intentional self-harm,80-84,CHL,Female,1,,Chile
2762,2019,Intentional self-harm,85-89,CHL,Female,1,,Chile
2763,2019,Intentional self-harm,90-94,CHL,Female,1,,Chile
2764,2019,Intentional self-harm,95+,CHL,Female,1,,Chile
2765,2019,Intentional self-harm,10- 14,CHL,Male,5,,Chile
2766,2019,Intentional self-harm,15-19,CHL,Male,66,,Chile
2767,2019,Intentional self-harm,20-24,CHL,Male,121,,Chile
2768,2019,Intentional self-harm,25-29,CHL,Male,181,,Chile
2769,2019,Intentional self-harm,30-34,CHL,Male,178,,Chile
2770,2019,Intentional self-harm,35-39,CHL,Male,144,,Chile
2771,2019,Intentional self-harm,40-44,CHL,Male,124,,Chile
2772,2019,Intentional self-harm,45-49,CHL,Male,166,,Chile
2773,2019,Intentional self-harm,5- 9,CHL,Male,0,,Chile
2774,2019,Intentional self-harm,50-54,CHL,Male,137,,Chile
2775,2019,Intentional self-harm,55-59,CHL,Male,112,,Chile
2776,2019,Intentional self-harm,60-64,CHL,Male,100,,Chile
2777,2019,Intentional self-harm,65-69,CHL,Male,55,,Chile
2778,2019,Intentional self-harm,70-74,CHL,Male,52,,Chile
2779,2019,Intentional self-harm,75-79,CHL,Male,28,,Chile
2780,2019,Intentional self-harm,80-84,CHL,Male,46,,Chile
2781,2019,Intentional self-harm,85-89,CHL,Male,14,,Chile
2782,2019,Intentional self-harm,90-94,CHL,Male,7,,Chile
2783,2019,Intentional self-harm,95+,CHL,Male,3,,Chile
2784,2019,Mental and behavioural disorders due to psychoactive substance use,10- 14,CHL,Female,0,,Chile
2785,2019,Mental and behavioural disorders due to psychoactive substance use,15-19,CHL,Female,0,,Chile
2786,2019,Mental and behavioural disorders due to psychoactive substance use,20-24,CHL,Female,1,,Chile
2787,2019,Mental and behavioural disorders due to psychoactive substance use,25-29,CHL,Female,0,,Chile
2788,2019,Mental and behavioural disorders due to psychoactive substance use,30-34,CHL,Female,0,,Chile
2789,2019,Mental and behavioural disorders due to psychoactive substance use,35-39,CHL,Female,0,,Chile
2790,2019,Mental and behavioural disorders due to psychoactive substance use,40-44,CHL,Female,0,,Chile
2791,2019,Mental and behavioural disorders due to psychoactive substance use,45-49,CHL,Female,1,,Chile
2792,2019,Mental and behavioural disorders due to psychoactive substance use,5- 9,CHL,Female,0,,Chile
2793,2019,Mental and behavioural disorders due to psychoactive substance use,50-54,CHL,Female,2,,Chile
2794,2019,Mental and behavioural disorders due to psychoactive substance use,55-59,CHL,Female,1,,Chile
2795,2019,Mental and behavioural disorders due to psychoactive substance use,60-64,CHL,Female,0,,Chile
2796,2019,Mental and behavioural disorders due to psychoactive substance use,65-69,CHL,Female,2,,Chile
2797,2019,Mental and behavioural disorders due to psychoactive substance use,70-74,CHL,Female,0,,Chile
2798,2019,Mental and behavioural disorders due to psychoactive substance use,75-79,CHL,Female,2,,Chile
2799,2019,Mental and behavioural disorders due to psychoactive substance use,80-84,CHL,Female,0,,Chile
2800,2019,Mental and behavioural disorders due to psychoactive substance use,85-89,CHL,Female,1,,Chile
2801,2019,Mental and behavioural disorders due to psychoactive substance use,90-94,CHL,Female,1,,Chile
2802,2019,Mental and behavioural disorders due to psychoactive substance use,95+,CHL,Female,0,,Chile
2803,2019,Mental and behavioural disorders due to psychoactive substance use,10- 14,CHL,Male,0,,Chile
2804,2019,Mental and behavioural disorders due to psychoactive substance use,15-19,CHL,Male,1,,Chile
2805,2019,Mental and behavioural disorders due to psychoactive substance use,20-24,CHL,Male,0,,Chile
2806,2019,Mental and behavioural disorders due to psychoactive substance use,25-29,CHL,Male,2,,Chile
2807,2019,Mental and behavioural disorders due to psychoactive substance use,30-34,CHL,Male,2,,Chile
2808,2019,Mental and behavioural disorders due to psychoactive substance use,35-39,CHL,Male,8,,Chile
2809,2019,Mental and behavioural disorders due to psychoactive substance use,40-44,CHL,Male,9,,Chile
2810,2019,Mental and behavioural disorders due to psychoactive substance use,45-49,CHL,Male,15,,Chile
2811,2019,Mental and behavioural disorders due to psychoactive substance use,5- 9,CHL,Male,0,,Chile
2812,2019,Mental and behavioural disorders due to psychoactive substance use,50-54,CHL,Male,20,,Chile
2813,2019,Mental and behavioural disorders due to psychoactive substance use,55-59,CHL,Male,14,,Chile
2814,2019,Mental and behavioural disorders due to psychoactive substance use,60-64,CHL,Male,27,,Chile
2815,2019,Mental and behavioural disorders due to psychoactive substance use,65-69,CHL,Male,20,,Chile
2816,2019,Mental and behavioural disorders due to psychoactive substance use,70-74,CHL,Male,20,,Chile
2817,2019,Mental and behavioural disorders due to psychoactive substance use,75-79,CHL,Male,12,,Chile
2818,2019,Mental and behavioural disorders due to psychoactive substance use,80-84,CHL,Male,10,,Chile
2819,2019,Mental and behavioural disorders due to psychoactive substance use,85-89,CHL,Male,4,,Chile
2820,2019,Mental and behavioural disorders due to psychoactive substance use,90-94,CHL,Male,1,,Chile
2821,2019,Mental and behavioural disorders due to psychoactive substance use,95+,CHL,Male,0,,Chile
2822,2020,Intentional self-harm,10- 14,CHL,Female,4,,Chile
2823,2020,Intentional self-harm,15-19,CHL,Female,20,,Chile
2824,2020,Intentional self-harm,20-24,CHL,Female,39,,Chile
2825,2020,Intentional self-harm,25-29,CHL,Female,32,,Chile
2826,2020,Intentional self-harm,30-34,CHL,Female,33,,Chile
2827,2020,Intentional self-harm,35-39,CHL,Female,27,,Chile
2828,2020,Intentional self-harm,40-44,CHL,Female,14,,Chile
2829,2020,Intentional self-harm,45-49,CHL,Female,19,,Chile
2830,2020,Intentional self-harm,5- 9,CHL,Female,0,,Chile
2831,2020,Intentional self-harm,50-54,CHL,Female,25,,Chile
2832,2020,Intentional self-harm,55-59,CHL,Female,17,,Chile
2833,2020,Intentional self-harm,60-64,CHL,Female,24,,Chile
2834,2020,Intentional self-harm,65-69,CHL,Female,6,,Chile
2835,2020,Intentional self-harm,70-74,CHL,Female,9,,Chile
2836,2020,Intentional self-harm,75-79,CHL,Female,5,,Chile
2837,2020,Intentional self-harm,80-84,CHL,Female,3,,Chile
2838,2020,Intentional self-harm,85-89,CHL,Female,2,,Chile
2839,2020,Intentional self-harm,90-94,CHL,Female,1,,Chile
2840,2020,Intentional self-harm,95+,CHL,Female,0,,Chile
2841,2020,Intentional self-harm,10- 14,CHL,Male,2,,Chile
2842,2020,Intentional self-harm,15-19,CHL,Male,59,,Chile
2843,2020,Intentional self-harm,20-24,CHL,Male,109,,Chile
2844,2020,Intentional self-harm,25-29,CHL,Male,142,,Chile
2845,2020,Intentional self-harm,30-34,CHL,Male,147,,Chile
2846,2020,Intentional self-harm,35-39,CHL,Male,126,,Chile
2847,2020,Intentional self-harm,40-44,CHL,Male,111,,Chile
2848,2020,Intentional self-harm,45-49,CHL,Male,102,,Chile
2849,2020,Intentional self-harm,5- 9,CHL,Male,0,,Chile
2850,2020,Intentional self-harm,50-54,CHL,Male,104,,Chile
2851,2020,Intentional self-harm,55-59,CHL,Male,114,,Chile
2852,2020,Intentional self-harm,60-64,CHL,Male,94,,Chile
2853,2020,Intentional self-harm,65-69,CHL,Male,57,,Chile
2854,2020,Intentional self-harm,70-74,CHL,Male,65,,Chile
2855,2020,Intentional self-harm,75-79,CHL,Male,37,,Chile
2856,2020,Intentional self-harm,80-84,CHL,Male,31,,Chile
2857,2020,Intentional self-harm,85-89,CHL,Male,14,,Chile
2858,2020,Intentional self-harm,90-94,CHL,Male,7,,Chile
2859,2020,Intentional self-harm,95+,CHL,Male,1,,Chile
2860,2020,Mental and behavioural disorders due to psychoactive substance use,10- 14,CHL,Female,0,,Chile
2861,2020,Mental and behavioural disorders due to psychoactive substance use,15-19,CHL,Female,1,,Chile
2862,2020,Mental and behavioural disorders due to psychoactive substance use,20-24,CHL,Female,0,,Chile
2863,2020,Mental and behavioural disorders due to psychoactive substance use,25-29,CHL,Female,1,,Chile
2864,2020,Mental and behavioural disorders due to psychoactive substance use,30-34,CHL,Female,1,,Chile
2865,2020,Mental and behavioural disorders due to psychoactive substance use,35-39,CHL,Female,0,,Chile
2866,2020,Mental and behavioural disorders due to psychoactive substance use,40-44,CHL,Female,3,,Chile
2867,2020,Mental and behavioural disorders due to psychoactive substance use,45-49,CHL,Female,2,,Chile
2868,2020,Mental and behavioural disorders due to psychoactive substance use,5- 9,CHL,Female,0,,Chile
2869,2020,Mental and behavioural disorders due to psychoactive substance use,50-54,CHL,Female,2,,Chile
2870,2020,Mental and behavioural disorders due to psychoactive substance use,55-59,CHL,Female,6,,Chile
2871,2020,Mental and behavioural disorders due to psychoactive substance use,60-64,CHL,Female,2,,Chile
2872,2020,Mental and behavioural disorders due to psychoactive substance use,65-69,CHL,Female,5,,Chile
2873,2020,Mental and behavioural disorders due to psychoactive substance use,70-74,CHL,Female,1,,Chile
2874,2020,Mental and behavioural disorders due to psychoactive substance use,75-79,CHL,Female,1,,Chile
2875,2020,Mental and behavioural disorders due to psychoactive substance use,80-84,CHL,Female,1,,Chile
2876,2020,Mental and behavioural disorders due to psychoactive substance use,85-89,CHL,Female,0,,Chile
2877,2020,Mental and behavioural disorders due to psychoactive substance use,90-94,CHL,Female,1,,Chile
2878,2020,Mental and behavioural disorders due to psychoactive substance use,95+,CHL,Female,0,,Chile
2879,2020,Mental and behavioural disorders due to psychoactive substance use,10- 14,CHL,Male,0,,Chile
2880,2020,Mental and behavioural disorders due to psychoactive substance use,15-19,CHL,Male,1,,Chile
2881,2020,Mental and behavioural disorders due to psychoactive substance use,20-24,CHL,Male,3,,Chile
2882,2020,Mental and behavioural disorders due to psychoactive substance use,25-29,CHL,Male,2,,Chile
2883,2020,Mental and behavioural disorders due to psychoactive substance use,30-34,CHL,Male,8,,Chile
2884,2020,Mental and behavioural disorders due to psychoactive substance use,35-39,CHL,Male,10,,Chile
